,Cidade,Data,Precipitação,Pressão Atmosférica ao nível da estação,Pressão Atmosférica máxima,Pressão Atmosférica mínima,Radiação Global,Temperatura do ar - bulbo seco,Temperatura do ponto de orvalho,Temperatura máxima,Temperatura mínima,Temperatura orvalho máxima,Temperatura orvalho mínima,Umidade Relativa máxima,Umidade Relativa mínima,Umidade Relativa do Ar,Direção Horária do Vento,Rajada Máxima de Vento,Velocidade Horária do Vento
27,ALTAMIRA,2019-07-14 00:00:00+00:00,0.16071428571428573,991.6178571428569,991.896428571428,991.357142857143,1209.31978021978,25.328571428571433,22.10297619047618,26.000000000000007,24.70952380952381,22.71666666666667,21.585714285714285,86.625,80.11904761904762,83.55952380952381,142.4578313253012,2.956969696969696,0.916265060240964
28,ALTAMIRA,2019-07-21 00:00:00+00:00,0.19761904761904764,991.5339285714281,991.8047619047618,991.2535714285713,1198.9923076923083,25.50654761904763,22.059523809523803,26.100000000000012,24.914285714285704,22.639285714285716,21.54880952380952,85.88095238095238,79.54761904761905,82.69047619047619,142.58333333333334,2.786309523809525,0.830357142857143
29,ALTAMIRA,2019-07-28 00:00:00+00:00,0.044047619047619044,991.4029761904765,991.649404761905,991.1505952380957,1236.7510869565217,25.761309523809533,21.627380952380964,26.411309523809535,25.196428571428577,22.316666666666666,21.116666666666678,83.33928571428571,76.33333333333333,79.80952380952381,161.8154761904762,2.525595238095238,0.8440476190476189
30,ALTAMIRA,2019-08-04 00:00:00+00:00,0.0011904761904761906,990.8476190476192,991.1077380952383,990.5821428571428,1309.6626373626375,26.719047619047636,22.363690476190477,27.362499999999994,26.074404761904766,22.985119047619033,21.886309523809537,82.21428571428571,75.71428571428571,78.77380952380952,137.10179640718562,2.527380952380954,0.7839285714285719
31,ALTAMIRA,2019-08-11 00:00:00+00:00,0.0024242424242424242,993.033939393939,993.2933333333335,992.7757575757574,1430.4460674157308,26.54909090909091,21.32242424242424,27.281818181818178,25.865454545454558,21.988484848484852,20.70848484848485,79.02424242424243,71.47878787878788,75.24242424242425,148.61818181818182,2.8460606060606057,0.916969696969697
32,ALTAMIRA,2019-08-18 00:00:00+00:00,0.11772151898734176,991.1936708860763,991.4721518987342,990.923417721519,1330.6011235955054,26.44556962025315,21.720886075949366,27.16772151898733,25.78417721518986,22.342405063291135,21.20126582278481,81.05696202531645,73.90506329113924,77.44303797468355,123.34177215189874,3.358227848101265,1.0234177215189868
33,ALTAMIRA,2019-08-25 00:00:00+00:00,0.0035714285714285718,992.079166666667,992.3434523809525,991.8160714285715,1350.4065934065939,26.783333333333342,21.968452380952392,27.482738095238098,26.133928571428562,22.510714285714283,21.433333333333334,79.73809523809524,72.86309523809524,76.55357142857143,129.54166666666666,3.0440476190476202,0.967857142857143
34,ALTAMIRA,2019-09-01 00:00:00+00:00,0.15357142857142858,990.9261904761906,991.2267857142864,990.6476190476188,1323.6619565217388,27.070833333333326,21.980952380952388,27.816666666666677,26.35595238095238,22.530952380952396,21.504166666666666,79.0952380952381,72.2202380952381,75.63095238095238,119.85119047619048,3.2750000000000004,1.0607142857142857
35,ALTAMIRA,2019-09-08 00:00:00+00:00,0.004761904761904762,990.9660714285719,991.2500000000002,990.6529761904765,1199.6703296703301,27.0857142857143,22.51964285714284,27.717261904761905,26.463690476190486,22.998809523809523,22.047023809523807,80.94047619047619,74.46428571428571,77.73214285714286,125.125,3.052380952380952,1.0386904761904767
36,ALTAMIRA,2019-09-15 00:00:00+00:00,0.010714285714285713,990.1994047619052,990.4880952380956,989.9291666666676,1249.3516483516487,27.181547619047613,22.45357142857143,27.89107142857143,26.572023809523802,22.874404761904763,22.048809523809524,79.94642857142857,73.875,77.05952380952381,128.36309523809524,3.2255952380952393,1.1148809523809535
37,ALTAMIRA,2019-09-22 00:00:00+00:00,0.02023809523809524,988.733333333333,989.0059523809522,988.4613095238092,1262.6967032967032,27.719047619047625,22.40952380952381,28.35595238095239,27.08095238095238,22.791071428571417,22.019642857142852,77.54166666666667,71.9047619047619,74.70833333333333,100.66666666666667,3.5047619047619074,1.1833333333333333
38,ALTAMIRA,2019-09-29 00:00:00+00:00,0.10595238095238095,990.5279761904765,990.8392857142859,990.2238095238093,1263.8684782608698,27.359523809523807,22.09880952380953,28.110714285714298,26.675000000000004,22.6297619047619,21.669047619047603,78.25595238095238,71.57142857142857,74.85119047619048,136.58928571428572,3.1517857142857144,1.014285714285715
39,ALTAMIRA,2019-10-06 00:00:00+00:00,0.12857142857142856,988.6440476190477,988.9577380952379,988.3416666666668,1264.023076923077,27.168452380952377,22.17857142857143,27.93095238095239,26.489880952380947,22.68809523809524,21.69464285714284,79.375,72.20833333333333,76.02380952380952,126.77380952380952,3.2815476190476187,1.0535714285714277
40,ALTAMIRA,2019-10-13 00:00:00+00:00,0.052380952380952375,988.5511904761902,988.8589285714288,988.2541666666666,1041.680219780219,26.561904761904778,22.305952380952363,27.174404761904775,26.00178571428571,22.80297619047621,21.919047619047618,81.83333333333333,75.83333333333333,78.82738095238095,118.4047619047619,3.3607142857142867,1.0624999999999998
41,ALTAMIRA,2019-10-20 00:00:00+00:00,0.1619047619047619,989.3958333333331,989.7154761904758,989.0785714285712,1099.2141304347826,26.722619047619045,22.73095238095238,27.375595238095247,26.08452380952381,23.25595238095239,22.272023809523812,83.4702380952381,76.79166666666667,80.11904761904762,142.66071428571428,3.2047619047619045,0.9976190476190474
42,ALTAMIRA,2019-10-27 00:00:00+00:00,0.058333333333333334,988.7226190476189,989.0714285714281,988.3749999999997,1206.1076923076926,26.736309523809524,22.35952380952381,27.47023809523809,26.11964285714285,22.96666666666667,21.90178571428572,82.11904761904762,75.33333333333333,78.74404761904762,147.4047619047619,2.858333333333333,0.9142857142857143
43,ALTAMIRA,2019-11-03 00:00:00+00:00,0.0857142857142857,988.1380952380953,988.4505952380952,987.8303571428573,1167.1758241758241,27.394047619047612,22.567261904761903,28.048214285714273,26.82916666666667,23.048214285714288,22.135714285714293,79.50595238095238,73.29761904761905,76.54166666666667,120.48809523809524,2.8285714285714283,0.9059523809523811
44,ALTAMIRA,2019-11-10 00:00:00+00:00,0.10833333333333332,987.5494047619044,987.8619047619038,987.2255952380947,1099.539361702127,27.029166666666658,22.695238095238096,27.658333333333324,26.432142857142864,23.201190476190476,22.239285714285717,81.63095238095238,75.48809523809524,78.61309523809524,112.81547619047619,3.2184523809523826,1.007738095238096
45,ALTAMIRA,2019-11-17 00:00:00+00:00,0.0,987.0269461077844,987.3371257485029,986.7263473053895,1013.378021978022,27.030538922155685,22.808383233532933,27.611976047904186,26.486826347305396,23.243712574850292,22.404191616766465,81.79041916167665,76.09580838323353,79.0119760479042,130.65868263473052,2.7413173652694605,0.9155688622754488
46,ALTAMIRA,2019-11-24 00:00:00+00:00,0.3095238095238096,988.6654761904762,988.9755952380953,988.3499999999996,816.4241758241757,25.532738095238106,22.62916666666667,26.010714285714293,25.095833333333342,23.06547619047619,22.229166666666668,87.54166666666667,82.63095238095238,85.125,140.17261904761904,2.6875000000000004,0.8755952380952384
47,ALTAMIRA,2019-12-01 00:00:00+00:00,0.015568862275449102,987.8616766467059,988.142514970059,987.5826347305385,1014.4846153846152,27.37485029940119,23.20898203592815,27.973053892215564,26.832335329341316,23.71736526946107,22.840718562874237,82.12574850299401,76.44311377245509,79.20359281437126,89.58682634730539,3.125748502994012,0.9317365269461083
48,ALTAMIRA,2019-12-08 00:00:00+00:00,0.02619047619047619,988.7035714285709,988.9970238095233,988.4160714285712,919.8593406593407,26.82083333333332,22.780952380952392,27.408333333333335,26.282142857142844,23.238095238095248,22.365476190476183,82.61309523809524,76.82142857142857,79.82738095238095,129.98214285714286,2.780357142857143,0.886309523809524
49,ALTAMIRA,2019-12-15 00:00:00+00:00,0.2166666666666667,988.0821428571431,988.4202380952381,987.7547619047621,792.1648351648348,25.633333333333336,22.791666666666668,26.18809523809523,25.12202380952382,23.272023809523816,22.401785714285715,87.98809523809524,82.32142857142857,85.18452380952381,119.69047619047619,3.127976190476191,0.9172619047619046
50,ALTAMIRA,2019-12-22 00:00:00+00:00,0.175,987.9869047619051,988.3148809523813,987.6494047619053,932.1505376344082,26.265476190476193,23.374404761904763,26.814285714285717,25.749404761904763,23.851190476190474,22.982142857142847,87.53571428571429,82.36309523809524,85.00595238095238,115.81547619047619,3.3488095238095235,1.030357142857143
51,ALTAMIRA,2019-12-29 00:00:00+00:00,0.42738095238095236,988.1005952380954,988.4208333333336,987.8041666666662,772.3720430107528,26.034523809523805,23.69107142857144,26.513690476190472,25.566666666666666,24.098809523809525,23.26785714285714,89.91666666666667,85.08928571428571,87.68452380952381,113.53571428571429,3.120238095238095,0.9178571428571431
52,ALTAMIRA,2020-01-05 00:00:00+00:00,0.5166666666666667,988.3374999999997,988.6104166666663,987.9979166666664,588.1923076923077,24.704166666666666,23.11666666666667,25.070833333333336,24.39375,23.504166666666663,22.793750000000006,92.85416666666667,89.02083333333333,91.10416666666667,175.97916666666666,2.560416666666667,0.7562500000000001
106,BRAGANCA,2019-01-06 00:00:00+00:00,0.0,1007.6315068493147,1007.8945205479448,1007.3630136986301,95.60999999999999,27.383561643835616,23.763013698630143,27.95479452054794,26.81780821917807,24.243835616438357,23.298630136986297,83.95890410958904,79.0958904109589,81.58904109589041,59.465753424657535,5.406849315068494,1.4369863013698634
107,BRAGANCA,2019-01-13 00:00:00+00:00,,,,,,,,,,,,,,,,,
108,BRAGANCA,2019-01-20 00:00:00+00:00,,,,,,,,,,,,,,,,,
109,BRAGANCA,2019-01-27 00:00:00+00:00,0.6460000000000001,1008.0109999999997,1008.3020618556701,1007.7525773195879,7.671428571428572,26.401000000000003,23.517,26.893814432989693,25.847422680412368,23.981443298969065,23.07216494845361,87.36082474226804,83.25773195876289,85.16,164.8,4.1135416666666655,1.2229999999999999
110,BRAGANCA,2019-02-03 00:00:00+00:00,0.2976190476190476,1007.1571428571432,1007.4440476190479,1006.875,3.3555555555555556,27.003571428571426,23.80892857142857,27.554166666666667,26.496428571428574,24.25416666666667,23.40892857142858,85.57142857142857,81.49404761904762,83.5952380952381,85.24404761904762,4.437499999999999,1.0458333333333332
111,BRAGANCA,2019-02-10 00:00:00+00:00,1.8285714285714287,1005.9577380952377,1006.269047619047,1005.6630952380953,100.99166666666665,25.4845238095238,23.936309523809523,25.965476190476206,25.070833333333326,24.37559523809525,23.58095238095238,92.96428571428571,90.32738095238095,91.75595238095238,137.61309523809524,3.7541666666666655,0.6541666666666667
112,BRAGANCA,2019-02-17 00:00:00+00:00,0.33690476190476204,1007.3255952380948,1007.600595238095,1007.0339285714284,90.828,26.444047619047605,23.608333333333334,26.989285714285703,25.93333333333333,24.07440476190477,23.229166666666668,87.16071428571429,83.04761904761905,85.17857142857143,115.48809523809524,4.279166666666667,0.9428571428571425
113,BRAGANCA,2019-02-24 00:00:00+00:00,1.2714285714285711,1007.6434523809529,1007.944642857143,1007.3500000000009,71.83015873015873,25.548809523809528,23.40833333333334,26.052380952380958,25.113690476190477,23.811309523809538,23.05119047619048,90.02380952380952,86.86904761904762,88.58333333333333,126.33928571428571,3.960714285714285,0.8458333333333334
114,BRAGANCA,2019-03-03 00:00:00+00:00,1.1011904761904763,1008.4744047619041,1008.7684523809525,1008.1696428571422,40.39920634920636,24.91607142857143,22.59166666666667,25.39226190476191,24.514285714285705,22.989880952380936,22.241071428571423,88.94642857142857,85.98809523809524,87.61309523809524,162.94642857142858,3.6035714285714264,0.9148809523809527
115,BRAGANCA,2019-03-10 00:00:00+00:00,0.4559523809523813,1008.357142857143,1008.661904761905,1008.0607142857143,37.023076923076914,25.845238095238113,23.26964285714284,26.375000000000018,25.38214285714285,23.735714285714277,22.897023809523798,88.44047619047619,84.51785714285714,86.48809523809524,103.04761904761905,4.055952380952379,0.9720238095238101
116,BRAGANCA,2019-03-17 00:00:00+00:00,0.575,1007.0327380952381,1007.3476190476189,1006.707738095238,52.96078431372548,26.16011904761904,23.922023809523814,26.62797619047619,25.724999999999994,24.32440476190477,23.532142857142862,89.86309523809524,86.48809523809524,88.26785714285714,161.48809523809524,3.54702380952381,0.8053571428571429
117,BRAGANCA,2019-03-24 00:00:00+00:00,1.3178571428571426,1007.4898809523812,1007.8035714285718,1007.1720238095245,52.91720430107527,25.675595238095234,24.027380952380966,26.161309523809514,25.205952380952382,24.404166666666686,23.614285714285717,92.41666666666667,89.11309523809524,90.95238095238095,148.21428571428572,4.025595238095235,0.8476190476190476
118,BRAGANCA,2019-03-31 00:00:00+00:00,2.304761904761905,1007.817857142858,1008.0970238095242,1007.5315476190483,96.05477707006368,25.214285714285715,23.668452380952385,25.68214285714286,24.792261904761897,24.055357142857144,23.326785714285727,92.74404761904762,90.01190476190476,91.45833333333333,134.0297619047619,3.5892857142857135,0.6767857142857142
119,BRAGANCA,2019-04-07 00:00:00+00:00,0.903571428571429,1007.9440476190483,1008.2398809523812,1007.6464285714293,865.455357142857,25.202380952380945,23.089285714285715,25.573809523809523,24.802976190476187,23.391071428571422,22.777380952380945,89.61904761904762,87.35119047619048,88.57142857142857,148.5952380952381,2.939880952380953,0.43809523809523815
120,BRAGANCA,2019-04-14 00:00:00+00:00,0.5261904761904762,1007.3797619047609,1007.671428571428,1007.0845238095235,290.02787878787865,26.453571428571433,23.31964285714285,27.023809523809536,25.911904761904754,23.79523809523809,22.920238095238098,85.71428571428571,81.64285714285714,83.67857142857143,131.17261904761904,3.363095238095237,0.7815476190476192
121,BRAGANCA,2019-04-21 00:00:00+00:00,1.0452380952380953,1007.1309523809527,1007.4416666666673,1006.8107142857149,76.32517482517487,25.96071428571429,23.263095238095236,26.490476190476194,25.516071428571422,23.687500000000007,22.893452380952386,87.05952380952381,83.96428571428571,85.61904761904762,98.70833333333333,3.5041666666666664,0.6327380952380948
122,BRAGANCA,2019-04-28 00:00:00+00:00,0.6440476190476192,1007.3761904761895,1007.6809523809518,1007.0684523809512,122.13921568627453,26.137500000000014,23.364285714285717,26.72857142857143,25.600595238095252,23.824404761904752,22.92142857142857,87.05357142857143,83.4047619047619,85.33333333333333,119.54166666666667,3.559281437125747,0.7726190476190475
123,BRAGANCA,2019-05-05 00:00:00+00:00,0.648809523809524,1007.1345238095233,1007.4333333333327,1006.8440476190475,68.14802631578941,26.298809523809517,23.420238095238094,26.8732142857143,25.77678571428572,23.85535714285713,23.010714285714275,86.64880952380952,82.70833333333333,84.82142857142857,109.17261904761905,3.589285714285715,0.8285714285714285
124,BRAGANCA,2019-05-12 00:00:00+00:00,1.7999999999999996,1006.5476190476189,1006.8220238095239,1006.2654761904761,156.8572368421053,25.640476190476186,23.252976190476197,26.19166666666668,25.15357142857143,23.695833333333336,22.873214285714283,88.77380952380952,85.56547619047619,87.23214285714286,102.43452380952381,3.6863095238095234,0.8422619047619045
125,BRAGANCA,2019-05-19 00:00:00+00:00,0.4000000000000001,1007.435714285714,1007.723214285714,1007.1500000000001,61.63865546218487,26.177380952380954,22.85833333333334,26.777380952380938,25.660714285714285,23.427976190476187,22.36904761904762,85.49404761904762,80.82738095238095,83.26785714285714,119.36309523809524,3.0607142857142846,0.7226190476190476
126,BRAGANCA,2019-05-26 00:00:00+00:00,0.48333333333333334,1007.049404761904,1007.3172619047613,1006.7827380952377,27.32016806722688,26.344047619047615,23.102380952380948,26.930357142857144,25.810714285714283,23.554761904761897,22.699404761904777,85.29761904761905,81.44047619047619,83.44047619047619,92.76190476190476,3.6482142857142867,0.9380952380952375
127,BRAGANCA,2019-06-02 00:00:00+00:00,0.37500000000000006,1007.2416666666667,1007.5041666666673,1006.9738095238093,38.79642857142857,26.155357142857163,22.98214285714286,26.74345238095239,25.58928571428572,23.464880952380966,22.579761904761913,85.64285714285714,81.43452380952381,83.52380952380952,88.77380952380952,4.404166666666664,1.257738095238095
128,BRAGANCA,2019-06-09 00:00:00+00:00,0.7476190476190477,1008.6523809523808,1008.9017857142853,1008.3886904761903,57.032038834951464,26.322023809523806,23.40357142857143,26.95357142857143,25.733928571428578,23.900000000000002,23.007738095238103,87.20833333333333,82.79761904761905,84.98214285714286,90.17857142857143,3.670833333333333,0.9499999999999998
129,BRAGANCA,2019-06-16 00:00:00+00:00,0.611904761904762,1008.7696428571425,1009.0333333333332,1008.4970238095235,42.317557251908404,26.067857142857157,23.390277777777772,26.666666666666668,25.45892857142858,23.915972222222216,22.94583333333334,87.30555555555556,82.16666666666667,84.61111111111111,93.32738095238095,4.4696428571428575,1.3125
130,BRAGANCA,2019-06-23 00:00:00+00:00,0.3392857142857143,1010.1797619047624,1010.420238095238,1009.9452380952379,33.63130434782608,26.217857142857145,23.42857142857143,26.861904761904768,25.592857142857145,23.94404761904762,22.974404761904772,88.16071428571429,83.38690476190476,85.80952380952381,99.83333333333333,4.247619047619047,1.258928571428571
131,BRAGANCA,2019-06-30 00:00:00+00:00,0.21428571428571425,1007.8220238095239,1008.079166666667,1007.595238095238,71.72222222222223,26.541071428571417,23.748809523809527,27.198214285714293,25.83928571428573,24.261309523809537,23.25416666666667,88.31547619047619,82.98214285714286,85.625,90.71428571428571,4.53988095238095,1.4059523809523808
132,BRAGANCA,2019-07-07 00:00:00+00:00,0.0011904761904761906,1008.1940476190479,1008.4970238095236,1007.929166666667,165.43098591549298,27.150000000000006,23.50059523809523,27.754761904761896,26.583333333333332,23.976190476190474,23.061904761904753,83.88690476190476,79.35119047619048,81.69642857142857,73.20238095238095,4.605952380952381,1.5624999999999993
133,BRAGANCA,2019-07-14 00:00:00+00:00,0.5702380952380953,1010.1178571428576,1010.4273809523812,1009.857738095239,682.4433333333335,26.008928571428573,23.361904761904757,26.66785714285716,25.375595238095237,23.848809523809514,22.90714285714285,88.63095238095238,83.85714285714286,86.36309523809524,86.125,4.487500000000002,1.4047619047619042
134,BRAGANCA,2019-07-21 00:00:00+00:00,0.31547619047619063,1010.1684523809527,1010.4208333333333,1009.9113095238093,589.042735042735,26.02083333333334,23.121818181818163,26.704166666666673,25.379166666666666,23.64666666666666,22.64121212121213,87.67878787878787,82.4121212121212,85.07878787878788,101.48214285714286,4.755952380952381,1.526190476190476
135,BRAGANCA,2019-07-28 00:00:00+00:00,0.07619047619047617,1009.7690476190477,1009.9976190476191,1009.5392857142857,374.62521739130426,26.4125,23.261309523809526,27.093452380952392,25.757142857142846,23.788095238095245,22.792857142857134,86.69642857142857,81.24404761904762,84.0,86.43452380952381,4.5720238095238095,1.5595238095238089
136,BRAGANCA,2019-08-04 00:00:00+00:00,0.1714285714285714,1009.5339285714283,1009.7749999999999,1009.2797619047612,437.9347826086955,26.74642857142857,23.63035714285714,27.38035714285715,26.097023809523815,24.159523809523797,23.170833333333338,86.5,81.70833333333333,84.10119047619048,79.05357142857143,4.712499999999999,1.4154761904761908
137,BRAGANCA,2019-08-11 00:00:00+00:00,0.3059523809523809,1011.6892857142858,1011.9267857142853,1011.4494047619046,298.58728813559316,26.65059523809524,23.40238095238095,27.343452380952378,25.96071428571427,23.878571428571423,22.877380952380946,85.875,80.47619047619048,83.33928571428571,86.19047619047619,4.566666666666667,1.5499999999999998
138,BRAGANCA,2019-08-18 00:00:00+00:00,0.08214285714285714,1010.0005952380945,1010.2476190476187,1009.7559523809522,117.34528301886789,27.00178571428571,23.43630952380952,27.618452380952395,26.41369047619048,23.866071428571438,23.026190476190475,84.20833333333333,79.63690476190476,82.01190476190476,63.375,5.332142857142857,1.897619047619047
139,BRAGANCA,2019-08-25 00:00:00+00:00,0.04047619047619048,1011.1226190476201,1011.3559523809532,1010.8857142857153,50.64622641509434,26.592857142857138,22.977976190476184,27.247023809523803,25.958333333333332,23.4577380952381,22.504166666666652,84.01785714285714,79.46428571428571,81.82142857142857,68.63690476190476,4.903571428571431,1.520833333333333
140,BRAGANCA,2019-09-01 00:00:00+00:00,0.0,1009.7660714285713,1010.0196428571426,1009.5249999999997,31.391176470588242,27.280357142857167,22.963690476190475,27.863095238095237,26.722023809523826,23.33869047619048,22.58511904761904,80.60119047619048,76.16666666666667,78.47619047619048,58.07738095238095,6.11547619047619,2.3029761904761896
141,BRAGANCA,2019-09-08 00:00:00+00:00,0.11666666666666665,1009.8273809523814,1010.07261904762,1009.5601190476198,4.175,27.261904761904756,22.85535714285714,27.902380952380934,26.678571428571427,23.300595238095248,22.413690476190474,80.64880952380952,75.76190476190476,78.30952380952381,67.69642857142857,5.958333333333336,2.158928571428572
142,BRAGANCA,2019-09-15 00:00:00+00:00,0.0011904761904761906,1009.0416666666665,1009.2970238095239,1008.808333333333,1.6333333333333335,27.542261904761897,23.022023809523812,28.129166666666666,27.011904761904756,23.410119047619055,22.641666666666662,79.83928571428571,75.48809523809524,77.73809523809524,56.76190476190476,6.382738095238096,2.2523809523809524
143,BRAGANCA,2019-09-22 00:00:00+00:00,0.0,1007.6636904761906,1007.8934523809529,1007.4345238095245,,27.72142857142857,22.575595238095246,28.339880952380934,27.075595238095232,23.014880952380945,22.14523809523809,77.64880952380952,72.73809523809524,75.10119047619048,55.54761904761905,6.526785714285715,2.4773809523809525
144,BRAGANCA,2019-09-29 00:00:00+00:00,0.0,1009.3958333333328,1009.6464285714285,1009.1464285714277,7.4,27.788095238095234,22.768452380952372,28.47738095238095,27.176785714285703,23.211904761904748,22.376190476190466,78.08333333333333,73.36309523809524,75.75595238095238,61.083333333333336,5.741666666666668,1.9767857142857155
145,BRAGANCA,2019-10-06 00:00:00+00:00,0.0,1007.4922619047618,1007.7476190476191,1007.2416666666667,38.0,27.866071428571423,22.443452380952376,28.5672619047619,27.193452380952387,22.880357142857147,22.01964285714286,76.64880952380952,71.6547619047619,74.13690476190476,63.63095238095238,5.838095238095237,2.0750000000000006
146,BRAGANCA,2019-10-13 00:00:00+00:00,0.0,1007.2065476190477,1007.4595238095235,1006.9636904761908,15.5,28.04047619047618,22.149999999999995,28.682142857142853,27.43452380952382,22.548214285714295,21.75178571428571,74.19642857142857,69.5297619047619,71.86309523809524,55.208333333333336,7.4255952380952355,2.864880952380953
147,BRAGANCA,2019-10-20 00:00:00+00:00,0.0035714285714285718,1007.9892857142858,1008.2357142857142,1007.7505952380955,16.6,27.92023809523808,22.73035714285713,28.636904761904763,27.249404761904778,23.166666666666664,22.310714285714283,77.5952380952381,72.41666666666667,75.04166666666667,56.38690476190476,6.105357142857142,2.0988095238095235
148,BRAGANCA,2019-10-27 00:00:00+00:00,0.0,1007.3178571428567,1007.586309523809,1007.0380952380954,113.62499999999999,28.16726190476192,22.8875,28.945238095238096,27.444047619047616,23.358333333333338,22.437499999999982,77.70238095238095,72.57738095238095,75.07142857142857,71.63095238095238,4.732738095238095,1.5404761904761912
149,BRAGANCA,2019-11-03 00:00:00+00:00,0.0,1006.7363095238094,1006.9880952380954,1006.4833333333332,7.1,28.27261904761905,22.486309523809517,28.985714285714288,27.600000000000005,22.914880952380944,22.05238095238094,75.14285714285714,70.11309523809524,72.57738095238095,59.49404761904762,5.729761904761903,1.9369047619047621
150,BRAGANCA,2019-11-10 00:00:00+00:00,0.0,1006.1678571428574,1006.4238095238097,1005.9041666666662,35.94,28.505952380952387,22.87380952380953,29.25773809523808,27.798214285714288,23.286309523809518,22.43214285714287,75.97619047619048,70.91071428571429,73.46428571428571,53.93452380952381,5.447619047619047,1.8470238095238085
151,BRAGANCA,2019-11-17 00:00:00+00:00,0.0,1005.5589285714285,1005.8124999999998,1005.3059523809525,16.73333333333333,28.549404761904775,22.617261904761897,29.251785714285706,27.877976190476197,23.057738095238104,22.198214285714283,74.60119047619048,69.625,72.125,50.958333333333336,5.800000000000002,1.8214285714285712
152,BRAGANCA,2019-11-24 00:00:00+00:00,0.17976190476190473,1006.7184523809523,1006.9803571428569,1006.4511904761903,31.9,27.724999999999994,23.01964285714285,28.47499999999999,27.055952380952384,23.482142857142854,22.567261904761896,79.91666666666667,74.75595238095238,77.45833333333333,67.50595238095238,4.653571428571428,1.4434523809523807
153,BRAGANCA,2019-12-01 00:00:00+00:00,0.033734939759036145,1006.4602409638554,1006.6818181818181,1006.2193939393935,0.7199999999999998,28.580722891566246,23.181325301204826,29.20484848484848,27.953333333333333,23.556363636363642,22.78121212121212,76.33333333333333,71.82424242424243,74.03614457831326,54.84939759036145,6.453939393939391,2.283132530120481
154,BRAGANCA,2019-12-08 00:00:00+00:00,0.036904761904761905,1007.1517857142857,1007.3880952380955,1006.919642857143,0.38800000000000007,28.323214285714283,23.025000000000006,29.030952380952385,27.657738095238084,23.48690476190476,22.564285714285713,77.23809523809524,71.97619047619048,74.66071428571429,60.36904761904762,5.632142857142857,1.7273809523809527
155,BRAGANCA,2019-12-15 00:00:00+00:00,0.05476190476190475,1006.1714285714285,1006.4351190476191,1005.8958333333334,,28.55773809523809,23.635119047619053,29.22857142857143,27.96011904761903,24.04821428571429,23.21130952380953,78.38690476190476,73.55357142857143,76.08928571428571,58.357142857142854,5.986904761904757,1.810119047619048
156,BRAGANCA,2019-12-22 00:00:00+00:00,0.03333333333333334,1006.208928571428,1006.4910714285709,1005.9184523809527,,28.393452380952382,23.84464285714284,29.007738095238103,27.795833333333356,24.245238095238093,23.41904761904761,79.5952380952381,75.04761904761905,77.39880952380952,54.70238095238095,6.7101190476190515,2.1595238095238094
157,BRAGANCA,2019-12-29 00:00:00+00:00,0.0011904761904761906,1006.0357142857135,1006.2839285714274,1005.7958333333327,0.25000000000000006,28.864285714285725,23.594047619047608,29.613690476190463,28.34523809523809,24.03154761904762,23.22797619047618,76.58928571428571,72.01190476190476,74.41071428571429,56.345238095238095,6.697619047619047,2.2946428571428568
158,BRAGANCA,2020-01-05 00:00:00+00:00,0.5333333333333333,1006.1770833333335,1006.410416666667,1005.8770833333334,0.0,26.016666666666676,23.61041666666667,26.502083333333346,25.639583333333338,23.97500000000001,23.320833333333336,88.58333333333333,85.60416666666667,87.25,81.64583333333333,4.572916666666667,1.154166666666667
212,CAMETA,2019-01-06 00:00:00+00:00,0.3777777777777777,1010.7583333333337,1011.1000000000004,1010.4215277777779,462.5282608695652,27.45069444444444,22.78194444444444,28.027083333333316,26.870138888888878,23.25763888888888,22.345833333333346,79.11805555555556,74.4375,76.79861111111111,106.41666666666667,5.161111111111111,1.8736111111111111
213,CAMETA,2019-01-13 00:00:00+00:00,1.16547619047619,1010.9613095238094,1011.292261904762,1010.6369047619046,501.8726190476192,25.47559523809524,21.864880952380958,25.982142857142858,25.00238095238095,22.283928571428575,21.48154761904762,83.10714285714286,79.29166666666667,81.25,162.52380952380952,4.208333333333334,1.5029761904761898
214,CAMETA,2019-01-20 00:00:00+00:00,1.0571428571428578,1011.6678571428574,1012.0238095238104,1011.320238095238,855.8958083832327,26.39880952380951,22.375000000000004,26.90714285714285,25.9172619047619,22.8470238095238,21.959523809523816,81.57738095238095,77.42857142857143,79.48214285714286,139.5,4.782738095238097,1.736904761904762
215,CAMETA,2019-01-27 00:00:00+00:00,0.3785714285714288,1011.6059523809527,1011.9119047619048,1011.2845238095238,1191.1309523809527,26.567261904761917,22.50416666666667,27.062499999999993,26.136904761904773,22.933333333333334,22.123214285714294,81.08333333333333,77.18452380952381,79.21428571428571,137.2202380952381,4.5238095238095255,1.7005952380952394
216,CAMETA,2019-02-03 00:00:00+00:00,0.5011904761904764,1010.6315476190475,1010.9750000000008,1010.3160714285716,1017.0872727272729,26.724404761904765,22.3327380952381,27.258333333333336,26.247023809523803,22.791071428571435,21.92083333333333,79.80952380952381,75.39880952380952,77.70833333333333,118.71428571428571,4.4940476190476195,1.7083333333333337
217,CAMETA,2019-02-10 00:00:00+00:00,0.28928571428571426,1009.3827380952382,1009.7011904761906,1009.0523809523804,1303.5506024096383,26.72678571428571,22.887500000000014,27.22559523809523,26.25,23.3279761904762,22.511309523809523,82.375,78.07738095238095,80.31547619047619,153.54166666666666,4.032738095238095,1.5922619047619038
